EmployeeID,Age,Gender,Department,EducationLevel,WorkMode,ExperienceYears,MonthlySalarySAR,MonthlyHours,PerformanceScore,JobSatisfaction,Promotion
11323,25.0,Female,Operations,Bachelor,Hybrid,17,8374.0,197.0,82,8.0,No
11324,21.0,Female,Sales,Diploma,Remote,23,14949.0,196.0,95,3.0,No
11325,50.0,Male,Sales,Master,Hybrid,8,10717.0,155.0,55,10.0,No
11326,23.0,Male,HR,Bachelor,Office,30,6004.0,201.0,51,5.0,No
11327,34.0,Male,Finance,Bachelor,Hybrid,9,8997.0,172.0,78,3.0,No
11328,50.0,Female,Operations,Bachelor,Remote,1,9651.0,174.0,89,5.0,No
11329,24.0,Male,HR,Bachelor,Hybrid,14,17486.0,232.0,82,9.0,No
11330,38.0,Female,Sales,Bachelor,Remote,2,14806.0,195.0,53,4.0,No
11331,57.0,Male,HR,Diploma,Remote,30,10078.0,164.0,53,6.0,Yes
11332,45.0,Male,Finance,Master,Office,5,11355.0,182.0,78,3.0,No
11333,21.0,Male,Marketing,Master,Office,2,19904.0,181.0,86,3.0,No
11334,35.0,Male,Operations,Bachelor,Office,10,18212.0,222.0,69,5.0,No
11335,29.0,Female,Finance,PhD,Remote,14,8969.0,181.0,90,8.0,No
11336,,Female,IT,Diploma,Hybrid,27,19236.0,235.0,72,8.0,No
11337,44.0,Male,Operations,Bachelor,Remote,9,13637.0,148.0,94,3.0,No
11338,24.0,Female,Finance,Bachelor,Office,6,17598.0,179.0,67,8.0,No
11339,32.0,Male,Sales,Bachelor,Office,14,,161.0,98,8.0,No
11340,57.0,Male,Operations,Bachelor,Hybrid,17,19336.0,168.0,74,3.0,No
11341,57.0,Male,Operations,Bachelor,Office,17,8782.0,168.0,50,10.0,No
11342,26.0,Male,HR,Diploma,Office,23,12850.0,162.0,64,10.0,No
11343,59.0,Female,Sales,Bachelor,Office,1,19474.0,223.0,83,2.0,No
11344,44.0,Male,IT,Diploma,Hybrid,19,3233.0,216.0,97,10.0,No
11345,31.0,Male,Marketing,Bachelor,Remote,33,13793.0,190.0,69,2.0,No
11346,33.0,Female,Finance,Bachelor,Office,25,12229.0,168.0,86,9.0,No
11347,54.0,Male,HR,Diploma,Hybrid,6,17081.0,163.0,76,7.0,Yes
11348,45.0,Male,Finance,Bachelor,Office,29,18815.0,199.0,71,6.0,No
11349,27.0,Male,,Bachelor,Hybrid,4,17286.0,188.0,100,7.0,No
11350,24.0,Female,IT,Master,Office,10,15085.0,176.0,54,8.0,Yes
11351,28.0,Male,Operations,Bachelor,Hybrid,0,14183.0,194.0,83,1.0,No
11352,40.0,Female,IT,Bachelor,Office,33,12458.0,202.0,88,8.0,No
11353,49.0,Male,Finance,Master,Remote,0,14945.0,176.0,52,3.0,No
11354,30.0,Male,Sales,Bachelor,Office,18,20568.0,160.0,66,3.0,No
11355,54.0,Female,Sales,Diploma,Hybrid,1,10263.0,147.0,73,6.0,No
11356,46.0,Male,Operations,Bachelor,Office,20,12191.0,186.0,73,4.0,No
11357,23.0,MALE,Marketing,Master,Remote,19,13660.0,234.0,52,4.0,Yes
11358,26.0,Female,Finance,Bachelor,Office,22,18504.0,152.0,94,4.0,No
11359,25.0,Female,Finance,Bachelor,Hybrid,20,15005.0,207.0,56,10.0,No
11360,25.0,Female,IT,Diploma,Hybrid,23,-14374.0,163.0,74,9.0,No
11361,43.0,Female,Finance,Diploma,Remote,3,18653.0,168.0,52,8.0,No
11362,29.0,Female,HR,Bachelor,Hybrid,11,16664.0,203.0,64,3.0,No
11363,55.0,Male,Marketing,Bachelor,Office,21,9212.0,174.0,78,1.0,No
11364,40.0,Female,IT,Diploma,Office,19,21475.0,186.0,99,1.0,No
11365,55.0,Male,HR,Master,Office,17,20356.0,186.0,78,,No
11366,38.0,Male,,Master,Hybrid,0,14286.0,163.0,59,4.0,No
11367,37.0,Male,Sales,Bachelor,Office,29,7782.0,202.0,81,6.0,No
11368,44.0,Female,Operations,Master,Office,32,6978.0,178.0,72,4.0,Yes
11369,23.0,Female,Sales,Diploma,Office,23,15144.0,145.0,88,3.0,No
11370,52.0,Male,Operations,Bachelor,Remote,13,10842.0,158.0,58,8.0,No
11371,55.0,Female,Finance,Bachelor,Hybrid,4,165788.0,102.0,86,8.0,No
11372,58.0,Female,HR,Master,Hybrid,10,6893.0,181.0,89,6.0,No
11373,33.0,Female,Sales,Master,Hybrid,23,11885.0,213.0,63,,No
11374,45.0,Female,IT,Bachelor,Remote,30,14877.0,154.0,53,10.0,No
11375,29.0,Male,HR,Master,Hybrid,12,20326.0,195.0,69,1.0,No
11376,24.0,Male,IT,Diploma,Remote,15,,191.0,77,8.0,No
11377,,Female,HR,Master,Remote,23,12284.0,161.0,63,6.0,No
11378,57.0,Male,HR,PhD,Hybrid,12,15710.0,218.0,93,1.0,No
11379,54.0,Female,Operations,Diploma,Office,23,15308.0,173.0,83,4.0,No
11380,31.0,Female,Sales,Bachelor,Office,25,17328.0,230.0,62,5.0,No
11381,23.0,Male,Sales,Diploma,Hybrid,1,13820.0,139.0,80,7.0,No
11382,48.0,Male,HR,Bachelor,Hybrid,15,18663.0,173.0,82,8.0,No
11383,49.0,Male,Finance,Bachelor,Remote,0,17710.0,176.0,88,9.0,Yes
11384,29.0,Female,Finance,Bachelor,Hybrid,10,14372.0,179.0,77,6.0,No
11385,23.0,Male,IT,Master,Remote,34,13463.0,198.0,74,10.0,No
11386,45.0,Female,IT,Bachelor,Hybrid,28,18139.0,265.0,81,9.0,No
11387,54.0,Male,Operations,Bachelor,Office,16,10789.0,191.0,58,4.0,No
11388,32.0,Male,HR,Master,Office,27,7220.0,181.0,77,8.0,No
11389,29.0,Female,IT,PhD,Hybrid,28,7195.0,153.0,80,3.0,No
11390,35.0,Female,IT,Diploma,Remote,2,10416.0,133.0,66,4.0,No
11391,-25.0,Female,Marketing,PhD,Office,9,16968.0,209.0,72,10.0,No
11392,45.0,Female,HR,Diploma,Remote,13,12097.0,166.0,62,4.0,No
11393,25.0,Female,Operations,Master,Hybrid,11,14920.0,245.0,59,6.0,No
11394,31.0,Female,IT,Bachelor,Hybrid,29,11771.0,202.0,65,9.0,No
11395,54.0,Female,Operations,Diploma,Office,31,11807.0,189.0,55,6.0,No
11396,44.0,Female,Sales,Bachelor,Hybrid,31,9385.0,190.0,97,1.0,No
11397,35.0,Male,Operations,Bachelor,Office,31,13586.0,190.0,60,5.0,No
11398,58.0,Female,Finance,Bachelor,Remote,25,13212.0,163.0,52,9.0,No
11399,28.0,Female,Finance,Diploma,Office,0,,136.0,77,5.0,Yes
11400,25.0,Male,Operations,Bachelor,Office,1,15295.0,166.0,90,6.0,No
11401,46.0,Female,Finance,Master,Remote,16,13113.0,180.0,64,3.0,No
11402,38.0,Male,Sales,Bachelor,Office,29,7223.0,164.0,62,8.0,No
11403,26.0,Male,HR,Bachelor,Office,6,18818.0,148.0,91,10.0,No
11404,57.0,Female,Finance,Bachelor,Hybrid,26,13617.0,161.0,94,4.0,No
11405,33.0,Male,Finance,Diploma,Remote,8,14358.0,206.0,66,4.0,No
11406,48.0,Female,Operations,Master,Office,21,21202.0,199.0,56,5.0,No
11407,25.0,Male,Sales,Master,Remote,33,18087.0,184.0,77,10.0,No
11408,33.0,Male,HR,Bachelor,Remote,0,16009.0,195.0,87,9.0,No
11409,,Male,Operations,Bachelor,Office,8,13990.0,152.0,62,8.0,No
11410,60.0,Female,Operations,Master,Hybrid,19,13948.0,160.0,66,7.0,Yes
11411,52.0,Female,Marketing,Bachelor,Remote,18,15081.0,188.0,64,5.0,No
11412,,Male,Sales,Master,Office,3,15831.0,155.0,85,9.0,No
11413,23.0,Male,HR,Bachelor,Remote,8,21701.0,183.0,77,9.0,No
11414,60.0,Female,Sales,Master,Hybrid,21,,148.0,64,10.0,No
11415,54.0,Female,HR,Bachelor,Hybrid,17,15306.0,139.0,95,10.0,No
11416,60.0,Male,Sales,Bachelor,Hybrid,11,4310.0,198.0,60,2.0,No
11417,47.0,Male,Operations,PhD,Office,8,9717.0,206.0,80,4.0,No
11418,33.0,Female,Operations,Bachelor,Office,5,22152.0,164.0,53,8.0,No
11419,53.0,Female,IT,Bachelor,Hybrid,18,17234.0,142.0,84,1.0,No
11420,,Female,Finance,Bachelor,Office,6,15917.0,125.0,83,5.0,No
11421,44.0,Female,Marketing,Bachelor,Hybrid,15,13249.0,226.0,76,8.0,No
11422,39.0,Female,Sales,Bachelor,Office,4,8649.0,183.0,59,2.0,No
11423,36.0,Male,Marketing,Diploma,Hybrid,15,-15705.0,165.0,79,2.0,No
11424,60.0,Female,,Diploma,Remote,0,10296.0,171.0,94,8.0,No
11425,48.0,Male,Finance,Bachelor,Hybrid,18,17282.0,132.0,69,10.0,Yes
11426,53.0,Female,Sales,Master,Hybrid,16,8147.0,195.0,78,9.0,No
11427,33.0,Male,HR,Bachelor,Office,25,13031.0,230.0,78,7.0,No
11428,,Female,Finance,Bachelor,Office,21,18468.0,160.0,72,8.0,No
11429,56.0,Female,Operations,Bachelor,Office,7,,240.0,99,5.0,No
11430,47.0,Male,IT,Diploma,Office,32,12342.0,177.0,70,1.0,No
11431,58.0,Male,Finance,Bachelor,Office,1,14048.0,222.0,97,4.0,No
11432,27.0,Female,Finance,Diploma,Office,29,7988.0,188.0,92,2.0,No
11433,25.0,Female,Operations,Diploma,Remote,19,7141.0,188.0,59,3.0,Yes
11434,51.0,Female,Sales,Bachelor,Hybrid,17,17214.0,226.0,90,3.0,No
11435,43.0,Female,HR,Bachelor,Hybrid,9,12100.0,200.0,61,9.0,Yes
11436,30.0,female,Operations,Diploma,Hybrid,23,17179.0,189.0,79,10.0,No
11437,52.0,Male,HR,Bachelor,Remote,3,19032.0,131.0,100,4.0,No
11438,50.0,Male,Sales,Bachelor,Hybrid,3,19394.0,142.0,82,2.0,No
11439,59.0,Female,Finance,Bachelor,Remote,12,6705.0,191.0,67,3.0,No
11440,51.0,Male,HR,Bachelor,Remote,24,10860.0,217.0,63,3.0,No
11441,38.0,Male,IT,Master,Remote,12,16419.0,183.0,71,7.0,No
11442,56.0,Male,IT,Diploma,Hybrid,17,16489.0,165.0,70,8.0,No
11443,22.0,Female,Operations,Bachelor,Remote,23,24122.0,134.0,50,6.0,No
11444,34.0,Male,Sales,Diploma,Hybrid,1,9916.0,160.0,98,4.0,No
11445,,Female,Operations,Diploma,Hybrid,32,19257.0,183.0,92,6.0,No
11446,49.0,Male,Operations,Bachelor,Office,18,,159.0,64,1.0,No
11447,32.0,Female,Marketing,Bachelor,Office,8,6619.0,156.0,85,10.0,No
11448,59.0,Male,Operations,Master,Remote,27,11535.0,179.0,96,,No
11449,22.0,Female,Marketing,Bachelor,Remote,34,15181.0,216.0,71,1.0,Yes
11450,52.0,Female,IT,PhD,Hybrid,9,6330.0,197.0,81,5.0,No
11451,33.0,Male,IT,Diploma,Remote,0,4667.0,187.0,95,,Yes
11452,47.0,Female,Operations,Diploma,Remote,20,6074.0,185.0,82,6.0,No
11453,37.0,Female,IT,Diploma,Hybrid,8,15166.0,194.0,90,9.0,No
11454,,Female,Sales,Diploma,Remote,14,11819.0,177.0,88,,No
11455,51.0,Female,Marketing,Bachelor,Remote,34,11210.0,170.0,72,4.0,No
11456,54.0,Female,Marketing,Bachelor,Hybrid,4,11365.0,198.0,92,2.0,No
11457,44.0,Female,Operations,Diploma,Hybrid,21,7591.0,174.0,51,3.0,Yes
11458,55.0,Female,IT,Master,Office,22,11946.0,150.0,51,6.0,No
11459,26.0,Female,HR,Master,Hybrid,6,5808.0,216.0,87,8.0,Yes
11460,39.0,Male,Marketing,Bachelor,Office,22,-29596.0,133.0,100,8.0,No
11461,50.0,Male,Operations,Diploma,Remote,24,21615.0,218.0,78,5.0,No
11462,27.0,Female,Operations,Diploma,Hybrid,26,3533.0,193.0,95,5.0,No
11463,30.0,Female,Sales,Diploma,Hybrid,5,,156.0,52,10.0,No
11464,52.0,Male,,Diploma,Hybrid,33,12182.0,181.0,88,3.0,No
11465,54.0,Male,Finance,Bachelor,Remote,8,13215.0,169.0,56,7.0,Yes
11466,48.0,Male,Marketing,Bachelor,Office,32,18507.0,200.0,85,6.0,No
11467,35.0,Female,Sales,Bachelor,Remote,5,11902.0,200.0,78,1.0,Yes
11468,50.0,Male,Sales,PhD,Remote,30,13603.0,192.0,86,4.0,No
11469,,Female,Sales,Bachelor,Hybrid,33,27406.0,199.0,98,6.0,No
11470,49.0,Female,Marketing,Master,Office,28,13499.0,177.0,85,6.0,No
11471,42.0,Male,Finance,Diploma,Remote,13,21948.0,224.0,72,,No
11472,24.0,F,Sales,Bachelor,Hybrid,14,16259.0,211.0,94,6.0,No
11473,40.0,Female,IT,Bachelor,Remote,7,,168.0,65,10.0,Yes
11474,52.0,Female,Operations,Diploma,Remote,25,10757.0,200.0,97,6.0,Yes
11475,56.0,Female,Operations,Diploma,Hybrid,20,13967.0,198.0,80,9.0,No
11476,24.0,Male,HR,Bachelor,Hybrid,27,8931.0,174.0,83,9.0,No
11477,47.0,Male,HR,Bachelor,Office,3,10113.0,172.0,99,2.0,No
11478,37.0,Female,Marketing,Bachelor,Remote,15,12096.0,210.0,50,4.0,No
11479,32.0,Female,Marketing,Bachelor,Hybrid,21,15320.0,180.0,67,9.0,No
11480,42.0,Male,Operations,Bachelor,Hybrid,11,22217.0,187.0,89,4.0,No
11481,37.0,FEMALE,IT,Diploma,Office,15,11818.0,215.0,92,,No
11482,30.0,Male,Finance,Bachelor,Office,28,16077.0,243.0,64,10.0,No
11483,21.0,Female,Finance,Diploma,Hybrid,17,6674.0,167.0,97,3.0,No
11484,42.0,Female,Marketing,Diploma,Office,9,,174.0,98,3.0,No
11485,46.0,Male,IT,PhD,Hybrid,17,6252.0,182.0,66,9.0,No
11486,38.0,Male,Marketing,Bachelor,Remote,0,,182.0,93,10.0,No
11487,34.0,Male,Finance,Bachelor,Office,20,13636.0,189.0,59,8.0,No
11488,49.0,Male,Marketing,Bachelor,Remote,0,13457.0,168.0,69,1.0,Yes
11489,32.0,Female,Sales,Bachelor,Remote,14,12649.0,148.0,55,10.0,No
11490,56.0,Male,Marketing,Bachelor,Remote,3,8144.0,224.0,57,2.0,No
11491,55.0,Female,Operations,Diploma,Hybrid,19,8383.0,195.0,94,3.0,No
11492,32.0,Male,Marketing,Diploma,Remote,9,17764.0,170.0,83,2.0,No
11493,27.0,Male,Operations,Master,Remote,22,14054.0,191.0,81,3.0,No
11494,49.0,Female,,Bachelor,Remote,33,12616.0,226.0,100,8.0,No
11495,31.0,Male,Finance,Bachelor,Hybrid,32,15995.0,160.0,91,6.0,No
11496,53.0,Male,HR,Bachelor,Remote,33,14456.0,185.0,53,7.0,Yes
11497,26.0,Male,HR,Master,Remote,9,10432.0,145.0,93,10.0,No
11498,35.0,Male,Finance,Diploma,Office,19,25074.0,177.0,99,10.0,Yes
11499,52.0,Female,HR,Bachelor,Hybrid,0,17333.0,195.0,88,6.0,Yes
11500,31.0,Female,Marketing,Bachelor,Remote,12,14572.0,152.0,69,1.0,No
10092,25.0,Female,HR,Bachelor,Office,6,19130.0,209.0,62,3.0,Yes
10076,49.0,Female,,Bachelor,Hybrid,6,12103.0,96.0,96,4.0,Yes
11265,46.0,Female,Finance,Diploma,Hybrid,18,10290.0,192.0,85,4.0,No
10331,44.0,Male,Sales,Bachelor,Remote,21,11590.0,164.0,84,8.0,No
11350,24.0,Female,IT,Master,Office,10,15085.0,176.0,54,8.0,Yes
10775,55.0,Male,Operations,Bachelor,Hybrid,1,14128.0,168.0,85,9.0,Yes
11039,42.0,Female,IT,Master,Remote,11,13315.0,188.0,70,2.0,No
11286,44.0,Male,Marketing,Master,Hybrid,11,18882.0,193.0,88,10.0,No
11166,38.0,Male,Finance,Bachelor,Hybrid,8,11787.0,166.0,52,1.0,No
10336,21.0,Male,IT,Bachelor,Hybrid,20,23012.0,169.0,81,3.0,Yes
10686,59.0,Male,Finance,Bachelor,Hybrid,12,14025.0,147.0,68,5.0,No
10182,39.0,Female,Sales,Bachelor,Office,4,6675.0,211.0,85,4.0,Yes
11221,60.0,Male,IT,Master,Hybrid,5,16328.0,189.0,67,3.0,No
10102,44.0,Female,Finance,Diploma,Remote,24,12790.0,133.0,97,7.0,Yes
10693,35.0,Female,Sales,Bachelor,Remote,31,,228.0,77,7.0,Yes
11127,40.0,F,Sales,Bachelor,Hybrid,16,17593.0,195.0,99,,Yes
10170,22.0,Male,Finance,Bachelor,Hybrid,9,11099.0,182.0,88,2.0,No
10927,60.0,Female,Marketing,Bachelor,Remote,2,10607.0,207.0,91,5.0,No
11296,24.0,Female,Operations,Bachelor,Office,9,13617.0,110.0,88,3.0,Yes
10415,,Female,Finance,Bachelor,Hybrid,8,11413.0,199.0,74,1.0,No
11411,52.0,Female,Marketing,Bachelor,Remote,18,15081.0,188.0,64,5.0,No
11280,55.0,Female,Sales,Diploma,Office,13,8886.0,140.0,75,4.0,No
11465,54.0,Male,Finance,Bachelor,Remote,8,13215.0,169.0,56,7.0,Yes
10809,41.0,Female,Sales,Bachelor,Remote,12,24073.0,174.0,78,9.0,No
10103,57.0,Male,Sales,Bachelor,Office,14,13945.0,164.0,58,6.0,No
11400,25.0,Male,Operations,Bachelor,Office,1,15295.0,166.0,90,6.0,No
11244,51.0,Female,,Bachelor,Hybrid,4,17092.0,179.0,75,7.0,No
10923,53.0,Male,IT,Master,Hybrid,9,20437.0,210.0,61,7.0,No
11298,42.0,Male,,Diploma,Office,23,16181.0,200.0,56,10.0,No
10762,46.0,Female,IT,Master,Remote,27,10525.0,171.0,58,10.0,Yes
